Date,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_Return,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Volume,GOOG_Return,META_Open,META_High,META_Low,META_Close,META_Volume,META_Return,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,TSLA_Return
2025/1/23,234.1,235.52,231.51,235.42,26404356.000000,0.005639,199.36,201.32,196.2,198.96,15170725.000000,-0.002006,625.785,635.025,619.575,634.875,9910006,0.014526,416.06,420.73,408.95,412.38,50690475.000000,-0.008845
2025/1/24,234.5,236.4,232.93,234.85,25890389.000000,0.001493,199.23,201.95,199.1642,201.28,12732376.000000,0.01029,634.825,650.425,632.625,645.915,19065328.000000,0.017469,414.45,418.88,405.78,406.58,56426990.000000,-0.018989
2025/1/27,226.21,235.61,225.86,235.42,49428331.000000,0.040714,193.57,198.05,192.08,193.15,24969932.000000,-0.00217,625.035,662.295,623.525,658.305,28398890.000000,0.053229,394.8,406.69,389,397.15,58125507.000000,0.005952
2025/1/28,234.29,241.77,233.98,238.15,41587095.000000,0.016475,194.03,196.61,191.99,196.45,15939134.000000,0.012472,664.425,681.005,657.89,672.755,20949979.000000,0.012537,396.91,400.59,386.5,398.09,48910676.000000,0.002973
2025/1/29,239.015,240.39,236.15,237.07,26091703.000000,-0.008138,196.75,197.8395,194.57,196.56,12286567.000000,-0.000966,673.425,679.4709,664.095,674.915,21377623.000000,0.002213,395.21,398.5899,384.48,389.1,68033613.000000,-0.01546
2025/1/30,237.14,237.95,232.22,234.64,32020708.000000,-0.010542,199.14,202.6184,198.8517,202.01,14571454.000000,0.014412,695.245,709.215,674.525,685.425,29322783.000000,-0.014125,410.78,412.5,384.41,400.28,98092667.000000,-0.025561
2025/1/31,236.5,240.29,236.41,237.68,36161966.000000,0.004989,203.095,206.46,202.96,204.98,17087330.000000,0.009281,689.425,703.7249,684.005,687.605,19331557.000000,-0.00264,401.53,419.99,401.34,404.6,83568044.000000,0.007646
2025/2/3,234.06,239.25,232.9,237.42,37285777.000000,0.014355,201.595,204.6,201.04,202.02,16719145.000000,0.002108,674.335,702.425,673.675,695.885,21415372.000000,0.031957,386.68,389.17,374.36,383.68,93732110.000000,-0.007758
2025/2/4,239.01,242.52,238.03,242.06,29713745.000000,0.012761,203.88,208.08,203.64,207.09,28285313.000000,0.015745,700.925,706.135,690.035,702.615,13826107.000000,0.002411,382.63,394,381.4,392.21,57072235.000000,0.025037
2025/2/5,237.02,238.32,235.2,236.17,38831896.000000,-0.003586,192.48,193.9299,189.29,192.68,43719589.000000,0.001039,701.975,716.565,697.435,703.295,17793766.000000,0.00188,387.51,388.39,375.53,378.17,57614719.000000,-0.024103
2025/2/6,238.01,239.6599,236.01,238.83,60897094.000000,0.003445,190.37,193.21,189.87,192.69,20816582.000000,0.012187,704.305,717.325,701.925,710.415,13080690.000000,0.008675,373.03,375.4,363.18,374.32,77918214.000000,0.003458
2025/2/7,232.5,234.81,228.06,229.15,77538874.000000,-0.014409,192.12,192.395,184.48,186.52,29565500.000000,-0.029148,715.22,723.435,710.175,712.945,16427067.000000,-0.003181,370.19,380.5459,360.34,361.62,70297478.000000,-0.02315
2025/2/10,230.545,233.92,229.2,233.14,35419701.000000,0.011256,188.44,189.37,186.99,187.58,16606020.000000,-0.004564,716.985,719.625,709.755,715.825,12904243.000000,-0.001618,356.21,362.7,350.51,350.73,77514806.000000,-0.015384
2025/2/11,231.92,233.44,230.13,232.76,23713645.000000,0.003622,186.215,188.18,185.46,186.45,13028022.000000,0.001262,711.745,722.085,708.465,718.225,12997829.000000,0.009104,345.8,349.37,325.1,328.5,118543350.000000,-0.050029
2025/2/12,230.46,231.18,228.16,228.93,32285153.000000,-0.006639,184.61,186.21,183.01,184.81,17632314.000000,0.001083,713.725,725.525,711.025,723.805,12016504.000000,0.014123,329.94,346.4,329.12,336.51,105382679.000000,0.019913
2025/2/13,228.85,230.42,227.52,230.37,31346512.000000,0.006642,185.31,187.37,184.26,187.26,12729328.000000,0.010523,719.9447,727.425,716.465,726.985,12568589.000000,0.009779,345,358.69,342.85,355.94,89441364.000000,0.03171
2025/2/14,229.2,229.89,227.23,228.68,27030995.000000,-0.002269,186.21,187.53,185.49,186.25,12714138.000000,0.000215,724.565,739.335,724.045,735.095,16901248.000000,0.014533,360.62,362,347.5,355.84,68277213.000000,-0.013255
2025/2/18,228.82,229.3,223.72,226.65,42975117.000000,-0.009483,186.82,187.16,182.96,185.18,19795426.000000,-0.008779,734.425,735.425,704.865,714.795,21938681.000000,-0.026728,355.01,359.1,350.02,354.11,51631642.000000,-0.002535
2025/2/19,225.52,226.83,223.71,226.63,28566473.000000,0.004922,185.565,186.74,184.88,186.51,13120458.000000,0.005093,702.52,705.425,693.815,702.195,17535027.000000,-0.000463,354,367.34,353.67,360.56,67093820.000000,0.018531
2025/2/20,224.775,225.13,221.81,222.88,30001625.000000,-0.008431,185.88,186.5,183.98,186.02,12063454.000000,0.000753,695.7,704.055,692.065,693.265,12587298.000000,-0.0035,361.51,362.3,348,354.4,45965354.000000,-0.019668
2025/2/21,223.28,223.31,214.74,216.58,55323766.000000,-0.030007,186.67,186.85,180.51,180.96,19520761.000000,-0.030589,695.005,702.295,680.785,681.975,15660349.000000,-0.018748,353.44,354.98,334.42,337.8,74058648.000000,-0.044251
2025/2/24,217.45,217.715,212.42,212.71,42387584.000000,-0.021798,183.18,184.47,180.26,180.57,18733628.000000,-0.014248,684.705,685.695,660.875,666.555,15676410.000000,-0.026508,338.14,342.3973,324.7,330.53,76052317.000000,-0.022505
2025/2/25,211.63,213.34,204.16,212.8,58957976.000000,0.005529,179.535,180.14,176.15,176.75,20832353.000000,-0.015512,664.397,666.425,640.285,655.925,20579650.000000,-0.012751,327.025,328.89,297.2512,302.8,134228524.000000,-0.074077
2025/2/26,214.94,218.16,213.09,214.35,39120602.000000,-0.002745,176.325,177.46,172.97,174.08,23693102.000000,-0.012732,658.075,681.4328,656.425,672.125,14488619.000000,0.02135,303.715,309,288.04,290.8,100118206.000000,-0.042523
2025/2/27,218.35,219.97,208.37,208.74,40548565.000000,-0.044012,175.32,175.97,169.132,169.59,25930485.000000,-0.032683,680.875,687.0719,655.995,656.665,12499755.000000,-0.035557,291.16,297.23,280.88,281.95,101748146.000000,-0.031632
2025/2/28,208.65,212.62,206.99,212.28,51771526.000000,0.017398,169.68,171.88,167.77,171.6,30049764.000000,0.011315,656.465,668.055,641.0267,666.625,17534038.000000,0.015477,279.5,293.88,273.6,292.98,115696749.000000,0.048229
2025/3/3,213.352,214.01,202.55,205.02,42948425.000000,-0.039053,173.11,174.38,167.02,168.04,24121927.000000,-0.029288,672.1,679.675,649.2689,653.475,10843758.000000,-0.027712,300.34,303.94,277.3,284.65,115550486.000000,-0.052241
2025/3/4,200.11,206.8,197.432,203.8,60853072.000000,0.01844,167.32,174.545,166.92,171.99,30710815.000000,0.027911,643.935,648.175,622.075,638.425,21495178.000000,-0.008557,270.93,284.35,261.8401,272.04,126706521.000000,0.004097
2025/3/5,204.8,209.98,203.26,208.36,38609861.000000,0.017383,171.7,175.13,170.31,174.37,18848016.000000,0.01555,639.425,657.925,636.085,654.895,13769761.000000,0.024194,272.92,279.55,267.71,279.1,94042817.000000,0.022644
2025/3/6,204.4,205.77,198.3015,200.7,49863754.000000,-0.018102,171.93,176.11,171.888,173.59,19082048.000000,0.009655,646.425,648.9875,622.535,626.355,13446454.000000,-0.031048,272.06,272.65,260.02,263.45,98451421.000000,-0.031647
2025/3/7,199.49,202.2653,192.53,199.25,59802153.000000,-0.001203,172.622,176.28,171.63,175.13,16395235.000000,0.014529,623.795,633.215,599.035,624.085,21375662.000000,0.000465,259.32,266.2499,250.73,262.67,102369640.000000,0.012918
2025/3/10,195.6,196.73,190.85,194.54,62350826.000000,-0.005419,169.74,170.03,165.145,167.39,28989848.000000,-0.013845,606.495,608.5309,585.2951,596.415,21999897.000000,-0.01662,252.535,253.37,220,222.15,189076932.000000,-0.12032
2025/3/11,193.9,200.18,193.4,196.59,54002852.000000,0.013873,166.26,168.235,162.82,165.56,23704945.000000,-0.00421,593.48,613.359,591.755,604.135,17401103.000000,0.017953,225.305,237.0649,217.02,230.58,174896286.000000,0.023413
2025/3/12,200.72,201.52,195.29,198.89,43679203.000000,-0.009117,168.05,169.11,165.06,168.58,19879852.000000,0.003154,628.325,631.755,607.775,617.985,15746773.000000,-0.016456,247.22,251.84,241.1,248.09,142215670.000000,0.003519
2025/3/13,198.165,198.8799,191.82,193.89,41270761.000000,-0.021573,167.56,167.7,163.65,164.31,15206009.000000,-0.019396,618.67,618.925,584.935,589.065,16480128.000000,-0.047853,248.125,248.29,232.6,240.68,114813525.000000,-0.030005
2025/3/14,197.41,198.65,195.32,197.95,38096524.000000,0.002735,164.895,167.83,164.09,167.2,18611094.000000,0.013979,601.755,607.81,593.73,606.55,12364330.000000,0.007968,247.31,251.58,240.73,249.98,100242143.000000,0.010796
2025/3/17,198.77,199,194.3247,195.74,47341642.000000,-0.015244,166.905,168.04,165.39,166.15,17839139.000000,-0.004524,606.41,612.05,596.95,603.85,15473890.000000,-0.004222,245.055,245.4,232.8,238.01,111900533.000000,-0.028749
2025/3/18,192.52,194,189.38,192.82,40414829.000000,0.001558,165.54,166.02,158.38,162.25,24616242.000000,-0.019874,599,599.2,573.61,581.31,20297707.000000,-0.029533,228.155,230.1,222.28,225.31,111477631.000000,-0.01247
2025/3/19,193.38,195.965,191.96,195.54,39442535.000000,0.01117,163.495,167.7134,162.63,165.86,24955717.000000,0.014465,583.23,591.2723,573.72,583.01,20537355.000000,-0.000377,231.61,241.41,229.201,235.86,111993753.000000,0.01835
2025/3/20,193.07,199.32,192.3,194.95,38920895.000000,0.009737,163.405,166.61,162.72,164.63,19981192.000000,0.007497,581.705,609.15,578.46,584.95,24336429.000000,0.005578,233.345,238,230.0501,236.26,99028242.000000,0.012492
2025/3/21,192.9,196.99,192.52,196.21,60056916.000000,0.017159,162.96,166.05,162.61,165.83,29881343.000000,0.017612,582.375,596.495,579.9,595.2,25015860.000000,0.022022,234.985,249.52,234.55,248.71,132728684.000000,0.058408
2025/3/24,200,203.64,199.95,203.26,41625355.000000,0.0163,168.845,170.08,167.02,169.51,18742838.000000,0.003939,613.92,621.49,611.1501,617.8,15741091.000000,0.00632,258.075,278.64,256.33,278.39,169079752.000000,0.078717
2025/3/25,203.595,206.21,203.22,205.71,31170968.000000,0.010388,170.76,172.49,170.13,172.37,13841221.000000,0.009428,625.71,632.83,620.13,625.26,15312540.000000,-0.000719,283.6,288.2,271.28,288.14,150361535.000000,0.016008
2025/3/26,205.835,206.01,199.925,201.13,32990794.000000,-0.022858,170.88,171.5196,166.4406,166.72,22553897.000000,-0.024345,623.84,625.6999,605.56,609.93,12661852.000000,-0.022297,282.66,284.9,266.51,272.06,156254386.000000,-0.037501
2025/3/27,200.89,203.79,199.2821,201.36,27317495.000000,0.00234,166.29,167.02,163.43,163.66,21571122.000000,-0.015816,600.95,613.2,599.05,601.53,10436213.000000,0.000965,272.48,291.85,271.8216,273.13,162572097.000000,0.002385
2025/3/28,198.42,199.26,191.881,192.72,52548145.000000,-0.028727,161.94,163.39,154.9194,155.64,34866284.000000,-0.038903,599.26,600.7,572.87,575.69,17602420.000000,-0.039332,275.575,276.1,260.57,263.55,123809340.000000,-0.043636
2025/3/31,188.19,191.33,184.4,190.26,63547471.000000,0.011,154.39,156.71,151.79,155.81,33591355.000000,0.009197,562.45,577.65,552.25,575.31,21124667.000000,0.022864,249.31,260.56,243.3601,259.16,134008847.000000,0.039509
2025/4/1,187.86,193.93,187.2,192.17,41267120.000000,0.022943,154.88,159.66,154.835,158.46,20111171.000000,0.023115,569.79,588.86,568.95,584.95,12836082.000000,0.026606,263.8,277.45,259.25,268.46,146486911.000000,0.017665
2025/4/2,187.66,198.34,187.66,196.01,53679087.000000,0.044495,156.54,159.855,156.11,158.44,17113220.000000,0.012137,573.86,591.61,572.31,582.88,13470237.000000,0.015718,254.6,284.99,251.27,282.76,212787806.000000,0.110605
2025/4/3,182.995,184.13,176.92,178.41,95553615.000000,-0.025055,152.415,154.2672,151.76,152.21,28415079.000000,-0.001345,545.17,551.5096,529.25,530.57,34777332.000000,-0.026781,265.29,276.3,261.51,267.28,136174241.000000,0.007501
2025/4/4,167.145,178.1436,166,171,123159359.000000,0.023064,149.48,152.67,147.12,147.32,39832118.000000,-0.01445,505.57,516.95,493.15,503.68,38589809.000000,-0.003738,255.38,261,236,239.43,181229205.000000,-0.062456
2025/4/7,162,183.4099,161.38,175.26,109327054.000000,0.081852,142.97,154.51,142.24,148.82,47822463.000000,0.040918,484.05,538.32,480.85,515.2,36606060.000000,0.064353,223.78,252,214.25,233.29,183453774.000000,0.042497
2025/4/8,185.23,185.9,168.57,170.66,87710151.000000,-0.078659,153.155,154.02,144.79,146.16,35304377.000000,-0.045673,542.2,546.38,501.81,509.4,28034211.000000,-0.060494,245,250.44,217.8,221.86,171603472.000000,-0.094449
2025/4/9,172.115,192.65,169.93,191.1,116804296.000000,0.110304,145.91,161.45,145.39,160.64,46479532.000000,0.100953,508.215,586.84,501.06,584.72,39216544.000000,0.150537,224.69,274.69,223.88,272.2,219433335.000000,0.211447
2025/4/10,185.44,186.8692,175.8518,181.22,68301885.000000,-0.022757,158.34,159.61,151.78,154.95,35270425.000000,-0.02141,574.44,580.25,534.25,545.24,28172967.000000,-0.050832,260,262.49,239.33,252.4,181722604.000000,-0.029231
2025/4/11,179.93,185.86,178,184.87,50594328.000000,0.027455,155.165,159.44,155.165,158.98,22581989.000000,0.024587,534.455,546.35,527.5401,542.52,17642307.000000,0.01509,251.84,257.74,241.3629,252.31,128948022.000000,0.001866
2025/4/14,186.84,187.44,179.23,182.12,48002491.000000,-0.025262,161.89,163.61,159.5,161.05,18255345.000000,-0.005189,555.125,556.72,527.23,530.43,14130546.000000,-0.044485,258.36,261.8,245.93,252.35,100135150.000000,-0.023262
2025/4/15,181.41,182.35,177.9331,179.59,43641546.000000,-0.010033,161.15,161.63,157.225,158.26,15690687.000000,-0.017934,531.055,536.89,516.45,520.47,15558433.000000,-0.019932,249.91,258.75,247.54,254.11,79594154.000000,0.016806
2025/4/16,176.29,179.1046,171.41,174.33,51875191.000000,-0.011118,155.05,157.76,153.49,155.08,16920705.000000,0.000193,507.46,512.32,494.58,501.26,18734861.000000,-0.012218,247.61,251.97,233.89,241.55,112378714.000000,-0.024474
2025/4/17,176,176.21,172,172.61,44726422.000000,-0.019261,156.19,156.65,150.48,152.94,19513408.000000,-0.020808,504.2,506.25,496.9633,500.43,14593474.000000,-0.007477,243.47,244.34,237.6833,241.37,83404775.000000,-0.008625
2025/4/21,169.6,169.6,165.285,167.32,48126110.000000,-0.013443,150.545,150.64,147.98,149.44,16145730.000000,-0.00734,490.275,492.45,478.75,483.61,16165940.000000,-0.013594,230.26,232.21,222.79,227.5,97767981.000000,-0.011986
2025/4/22,169.845,176.78,169.35,173.18,56607195.000000,0.019636,150.65,154.19,150.45,153.48,15910045.000000,0.018785,490.82,505.83,485.31,499.23,17399142.000000,0.017135,230.96,242.79,229.8501,237.97,120858452.000000,0.030352
2025/4/23,183.45,187.38,180.19,180.6,63470149.000000,-0.015536,157.49,159.6,155.93,157.3,18575729.000000,-0.001206,527.475,534.2876,515.47,519.22,18173834.000000,-0.01565,254.86,259.4499,244.43,250.74,150381872.000000,-0.016166
2025/4/24,180.915,186.74,180.18,186.54,43763132.000000,0.031092,158.105,161.29,157.67,161.05,30787101.000000,0.018627,517.68,532.85,516.45,532.1,13910011.000000,0.027855,250.5,259.54,249.2,259.51,94464022.000000,0.035968
2025/4/25,187.62,189.94,185.49,188.99,36414001.000000,0.007302,166.68,167.82,162.58,163.43,35148053.000000,-0.019498,545.75,548.81,535.2,546.22,17098895.000000,0.000861,261.69,286.85,259.63,284.95,167560459.000000,0.088884
2025/4/28,190.105,190.22,184.885,187.7,33224731.000000,-0.012651,163.84,164.53,159.9601,162,20871122.000000,-0.01123,554.59,557.4399,539.54,548.69,15178894.000000,-0.010638,288.98,294.86,272.42,285.88,151731771.000000,-0.010727
2025/4/29,183.99,188.0158,183.68,187.39,41667243.000000,0.018479,161.625,162.26,158.97,161.64,15955215.000000,0.000093,544.95,555.5199,543.07,553.39,11835026.000000,0.015488,285.5,293.32,279.4695,292.03,108906412.000000,0.022872
2025/4/30,182.17,185.05,178.85,184.42,55176421.000000,0.012351,159.44,160.954,156.735,160.47,20639520.000000,0.00646,537.35,548.05,528.45,547.95,29243781.000000,0.019726,279.9,284.45,270.78,282.16,128961045.000000,0.008074
2025/5/1,190.63,191.8071,187.5,190.2,74265963.000000,-0.002256,162.1,163.52,160.51,162.37,21902443.000000,0.001666,591.025,591.9,569.45,571.16,31158871.000000,-0.033611,280.01,290.8688,279.81,280.52,99658865.000000,0.001821
2025/5/2,191.435,192.88,186.4,189.98,77903487.000000,-0.0076,164.535,166.28,163.24,165.39,16844823.000000,0.005196,582.405,603.29,577.28,595.97,24739245.000000,0.023291,284.9,294.78,279.81,287.21,114454217.000000,0.008108
2025/5/5,186.51,188.18,185.53,186.35,35217016.000000,-0.000858,164.095,166.68,164.05,165.63,15309321.000000,0.009354,590.17,602.16,587,598.22,13887572.000000,0.01364,284.57,284.849,274.4,280.26,94618711.000000,-0.015146
2025/5/6,184.57,187.93,183.85,185.01,29313955.000000,0.002384,163.54,166.32,162.71,164.78,10691663.000000,0.007582,591.475,594.98,585.53,586.26,10600391.000000,-0.008817,273.105,277.73,271.35,275.35,76715760.000000,0.00822
2025/5/7,185.56,190.99,185.01,188.71,44002883.000000,0.016976,165.65,166.57,149.0701,152.38,78900399.000000,-0.080109,589.31,602.025,585.62,595.76,13160975.000000,0.010945,276.88,277.92,271,276.22,71882321.000000,-0.002384
2025/5/8,191.43,194.33,188.82,192.08,41043585.000000,0.003395,155.5,156.99,153.68,155.33,38386883.000000,-0.001093,605.235,610.2459,595.57,596.96,14622637.000000,-0.013672,279.63,289.8,279.41,284.82,97539448.000000,0.01856
2025/5/9,193.375,194.69,191.16,193.06,29663142.000000,-0.001629,155.13,156.01,153.41,153.96,22871025.000000,-0.007542,602.67,605.92,590.6562,591.44,10427162.000000,-0.018634,290.21,307.04,290,298.26,132387497.000000,0.027739
2025/5/12,210.71,211.66,205.75,208.64,75205040.000000,-0.009824,158.68,160.02,157.4698,159.16,31884685.000000,0.003025,629.87,639.3396,619.98,638.38,21964923.000000,0.013511,321.99,322.21,311.5,318.38,112826614.000000,-0.011212
2025/5/13,211.08,214.84,210.1,211.37,56193504.000000,0.001374,159.5,161.64,157.16,160.47,24944093.000000,0.006082,644.495,659.87,641.78,654.98,18570588.000000,0.016269,320,337.5894,316.8,334.07,136992481.000000,0.043969
2025/5/14,211.45,211.93,208.85,210.25,38492057.000000,-0.005675,160.89,167.92,160.51,166.39,31769208.000000,0.034185,660.16,661.62,653.26,658.31,12348129.000000,-0.002802,342.5,350,337,347.68,136997168.000000,0.015124
2025/5/15,206.45,206.88,202.673,205.17,64347316.000000,-0.0062,166.72,167.09,163.42,164.98,22717554.000000,-0.010437,653.225,656.26,637.53,642.83,14341831.000000,-0.015913,340.34,346.1393,334.7153,342.82,97882578.000000,0.007287
2025/5/16,206.85,206.85,204.374,205.59,43318465.000000,-0.006091,168.51,170.23,166.53,167.01,36271279.000000,-0.008902,636.905,639.39,625.1,639.29,18518972.000000,0.003745,346.24,351.62,342.33,349.98,95895665.000000,0.010802
2025/5/19,201.645,206.62,201.26,206.16,34314805.000000,0.022391,165.295,167.53,164.995,167.45,21374688.000000,0.013037,627.2,641.95,626.75,639.38,9592371,0.01942,336.3,343,333.37,342.09,88869853.000000,0.017217
2025/5/20,204.628,205.5899,202.65,204.07,29470305.000000,-0.002727,167.34,169.26,163.84,164.9,33563193.000000,-0.014581,634.96,638.3036,631.21,636.05,6743221,0.001717,347.87,354.9899,341.63,343.82,131715545.000000,-0.011642
2025/5/21,201.61,203.455,200.06,201.12,42460919.000000,-0.00243,164.53,174.11,164.47,169.64,45567474.000000,0.031058,630.74,645.56,629.12,634.45,11464399.000000,0.005882,344.43,347.35,332.2,334.62,102354759.000000,-0.028482
2025/5/22,201.38,205.76,200.16,203.1,38938596.000000,0.008541,172.93,177.71,171.46,171.56,45024081.000000,-0.007922,633,642.2,629.66,635.52,8228159,0.003981,331.9,347.27,331.39,341.04,97113292.000000,0.027538
2025/5/23,198.9,202.37,197.85,200.99,33393512.000000,0.010508,169.86,170.785,168.84,169.17,24962869.000000,-0.004062,622.95,631.395,621.6,626.01,8453875,0.004912,337.92,343.18,333.21,339.34,84654623.000000,0.004202
2025/5/27,203.085,206.69,202.19,206.02,34891910.000000,0.014452,170.88,173.87,170.79,173.56,24341131.000000,0.015684,634.36,642.03,631.7,641.27,9508003,0.010893,347.35,363.79,347.32,362.89,120146413.000000,0.044739
2025/5/28,205.915,207.66,204.41,204.72,28549618.000000,-0.005803,173.56,176.06,172.5946,172.96,25999075.000000,-0.003457,641.55,649.83,641.4972,642.53,9042366,0.001528,364.84,365,355.91,356.9,91404309.000000,-0.021763
2025/5/29,208.025,208.81,204.23,205.7,34699831.000000,-0.011177,174.58,174.98,171.36,172.54,21233525.000000,-0.011685,650.595,652.27,638.45,644,8883431,-0.010137,365.29,367.71,356,358.43,88545654.000000,-0.01878
2025/5/30,204.84,205.99,201.695,205.01,51679184.000000,0.00083,171.99,173.02,168.105,172.43,36258251.000000,0.002558,641.45,648.3599,631.73,646.44,16240940.000000,0.007779,355.52,363.68,345.29,346.46,123474938.000000,-0.025484
2025/6/2,204.98,207,202.68,206.65,29113275.000000,0.008147,168.59,170.6424,168.23,169.95,24742863.000000,0.008067,643.34,672.21,643.2116,669.85,15766183.000000,0.041207,343.5,348.02,333.33,342.69,81873827.000000,-0.002358
2025/6/3,207.105,208.9469,205.03,205.71,33138728.000000,-0.006736,168.445,169.38,166.26,167.29,25386637.000000,-0.006857,670.395,674.53,663.98,665.8,11585031.000000,-0.006854,346.595,355.4,343.04,344.27,99324544.000000,-0.006708
2025/6/4,206.55,208.18,205.18,207.23,29915557.000000,0.003292,167.86,169.16,167.375,168.97,18508732.000000,0.006613,668.27,687.95,667.52,686.9,14031931.000000,0.027878,345.095,345.6,327.3308,332.05,98912074.000000,-0.037801
2025/6/5,209.55,212.81,207.56,207.91,51978852.000000,-0.007826,171.2,171.94,168.93,169.39,25422557.000000,-0.010572,690.61,693.33,681.2,683.57,13120092.000000,-0.010194,322.49,324.5499,273.21,284.7,292818454.000000,-0.117182
2025/6/6,212.4,213.8699,210.5,213.57,39832400.000000,0.005508,171.88,175.41,171.88,174.5,22258065.000000,0.015243,695.12,701.756,690.82,696.66,11727961.000000,0.002215,298.83,305.5,291.14,295.14,164747671.000000,-0.012348
2025/6/9,214.75,217.85,212.88,216.98,38102429.000000,0.010384,175.66,177.705,175.45,177.42,18817530.000000,0.010019,697.41,704.14,692.89,693.01,12773051.000000,-0.006309,285.955,309.83,281.85,308.58,140908836.000000,0.079121
2025/6/10,216.78,217.69,214.15,217.61,31303260.000000,0.003829,177.55,182.235,176.265,179.8,32907990.000000,0.012672,700.295,702.18,690.51,701.35,10850021.000000,0.001507,314.94,327.83,310.667,326.09,151256520.000000,0.035404
2025/6/11,217.41,218.4,212.89,213.2,39325975.000000,-0.019364,181.02,181.54,177.79,178.58,18994278.000000,-0.013479,702.655,707.8207,690.94,693.09,9582224,-0.013613,334.395,335.5,322.5,326.43,122611360.000000,-0.023819
2025/6/12,211.78,213.58,211.33,213.24,27639931.000000,0.006894,177.27,177.92,175.9,176.76,17345864.000000,-0.002877,692.25,694.33,685.95,692.31,7320239,0.000087,323.075,332.56,316.86,319.11,105127470.000000,-0.012273
2025/6/13,209.96,214.05,209.62,212.1,29337744.000000,0.010192,173.37,178.1332,173.36,175.67,20873142.000000,0.013266,686.9,693.52,679.96,681.82,9274302,-0.007396,313.97,332.99,313.3,325.31,128964279.000000,0.036118
2025/6/16,212.31,217.06,211.6,216.1,33284158.000000,0.017851,175.695,178.035,175.61,177.73,18131506.000000,0.011583,698.805,706.625,692.9853,701.595,13720227.000000,0.003993,331.29,332.05,326.41,329.13,83925855.000000,-0.00652
2025/6/17,215.195,217.41,214.56,214.82,32086253.000000,-0.001743,176.79,178.505,175.73,177.02,17656111.000000,0.001301,701.475,705.445,695.535,696.705,10066103.000000,-0.0068,326.09,327.26,314.74,316.35,88282644.000000,-0.029869
2025/6/18,215.09,217.96,212.34,212.52,44360484.000000,-0.011948,177.07,177.6135,172.63,173.77,32531752.000000,-0.018637,697.655,701.065,694.375,695.245,10068010.000000,-0.003454,317.31,329.32,315.45,322.05,95137485.000000,0.014938
2025/6/20,214.68,214.89,208.2709,209.69,75350605.000000,-0.023244,174.655,175.155,166.06,167.52,55402500.000000,-0.040852,700.225,701.2947,678.145,681.825,22538621.000000,-0.026277,327.95,332.36,317.78,322.16,108687910.000000,-0.017655
2025/6/23,209.79,210.39,207.3101,208.47,37311719.000000,-0.006292,167.11,168.27,163.12,165.8,36975570.000000,-0.007839,683.165,698.525,678.225,698.005,11080054.000000,0.021722,327.54,357.54,327.48,348.68,190716815.000000,0.064542
2025/6/24,212.135,214.34,211.045,212.77,38378722.000000,0.002993,167.475,169.04,166.7,167.53,27310266.000000,0.000328,704.36,712.665,701.585,711.675,13823178.000000,0.010385,356.17,356.26,340.44,340.47,114736040.000000,-0.04408
2025/6/25,214.615,216.03,211.11,211.99,31755698.000000,-0.012231,168.44,173.15,168.3505,171.28,23627253.000000,0.016861,712.79,716.055,704.855,708.155,9320189,-0.006503,342.7,343,320.4,327.55,119845050.000000,-0.044208
2025/6/26,213.12,218.035,212.01,217.12,50480744.000000,0.018769,173.175,174.44,170.65,174.22,25908738.000000,0.006034,713.83,727.695,710.525,725.565,13964492.000000,0.016439,324.61,331.05,323.61,325.78,80440907.000000,0.003604
2025/6/27,219.92,223.3,216.74,223.3,119217040.000000,0.015369,174.42,178.63,172.5,178.06,74053108.000000,0.020869,725.99,734.905,725.335,733.105,18775661.000000,0.0098,324.51,329.3393,317.495,323.63,89066930.000000,-0.002712
2025/6/30,223.52,223.82,219.12,219.39,58887775.000000,-0.018477,180.575,181.37,175.29,177.18,43964515.000000,-0.018801,744.025,747.375,733.725,737.565,15402105.000000,-0.008683,319.9,325.5799,316.6,317.66,76694920.000000,-0.007002
2025/7/1,219.5,221.875,217.93,220.46,39256717.000000,0.004374,176.595,177.01,174.45,176.7,25778458.000000,0.000595,736.35,737.2249,714.845,718.695,13430933.000000,-0.023976,298.46,305.89,293.21,300.71,145085426.000000,0.007539
2025/7/2,219.73,221.6,219.06,219.92,30894110.000000,0.000865,176.335,179.725,175.88,179.55,19325770.000000,0.018232,714.8,719.775,712.275,713.045,9336604,-0.002455,312.63,316.832,303.82,315.65,119483649.000000,0.00966
2025/7/3,221.82,224.01,221.36,223.41,29266152.000000,0.007168,179.61,180.56,177.98,180.34,13155006.000000,0.004064,726.085,728.505,713.895,718.485,8517398,-0.010467,317.99,318.45,312.76,315.35,56417928.000000,-0.008302
2025/7/7,223,224.29,222.37,223.47,36604138.000000,0.002108,179.925,180.13,176.43,177.35,20991269.000000,-0.014312,717.075,726.475,712.985,717.825,9456960,0.001046,291.37,296.15,288.7701,293.94,131177899.000000,0.00882
2025/7/8,223.915,224,218.43,219.36,45691973.000000,-0.020343,178.57,178.58,173.71,174.95,24108580.000000,-0.020272,721.045,722.3849,714.285,720.145,7770658,-0.001248,297,304.0499,294.35,297.81,103246668.000000,0.002727
